*	*	2534057	1.0
dai62779	gro81087	297	0.00011720336204
ele17451	gro81087	200	7.89248229223e-05
dai75645	gro81087	157	6.1955985994e-05
gro81087	sna80324	129	5.09065107849e-05
ele32164	gro81087	155	6.11667377648e-05
gro59710	gro81087	121	4.7749517868e-05
fro40251	gro81087	133	5.24850072433e-05
ele92920	gro81087	122	4.81441419826e-05
ele26917	gro81087	100	3.94624114611e-05
gro73461	gro81647	265	0.000104575390372
dai62779	gro85051	237	9.35259151629e-05
ele17451	gro85051	150	5.91936171917e-05
dai75645	gro85051	194	7.65570782346e-05
fro40251	gro85051	165	6.51129789109e-05
gro85051	sna80324	303	0.000119571106727
dai55911	gro85051	111	4.38032767219e-05
ele26917	gro85051	114	4.49871490657e-05
dai62779	gro88324	104	4.10409079196e-05
ele25077	gro89004	214	8.44495605269e-05
gro94173	sna45677	127	5.01172625557e-05
dai62779	gro94758	167	6.59022271401e-05
ele78169	gro94758	227	8.95796740168e-05
dai85309	sna18336	151	5.95882413063e-05
dai62779	sna18336	462	0.00018231634095
gro15017	sna18336	106	4.18301561488e-05
ele17451	sna18336	250	9.86560286529e-05
ele32164	sna18336	106	4.18301561488e-05
ele92920	sna18336	451	0.00017797547569
dai62779	sna24799	161	6.35344824524e-05
sna30533	sna96271	144	5.68258725041e-05
dai62779	sna38068	211	8.3265688183e-05
ele17451	sna38068	117	4.61710214095e-05
gro71621	sna40784	117	4.61710214095e-05
gro59710	sna40784	132	5.20903831287e-05
sna45677	sna55762	115	4.53817731803e-05
fro80039	sna45677	120	4.73548937534e-05
dai85309	sna45677	121	4.7749517868e-05
dai62779	sna45677	192	7.57678300054e-05
ele17451	sna45677	113	4.45925249511e-05
dai75645	sna45677	106	4.18301561488e-05
sna45677	sna80324	105	4.14355320342e-05
gro71621	sna45677	106	4.18301561488e-05
sna45677	sna96271	192	7.57678300054e-05
dai83733	sna45677	122	4.81441419826e-05
ele78169	sna45677	181	7.14269647447e-05
ele26917	sna45677	136	5.36688795872e-05
gro94758	sna45677	238	9.39205392775e-05
dai62779	sna47306	113	4.45925249511e-05
ele26917	sna47306	102	4.02516596904e-05
sna53220	sna93860	240	9.47097875068e-05
fro19221	sna53220	122	4.81441419826e-05
dai85309	sna55762	109	4.30140284927e-05
dai62779	sna55762	353	0.000139302312458
ele17451	sna55762	165	6.51129789109e-05
dai75645	sna55762	157	6.1955985994e-05
dai62779	sna55952	104	4.10409079196e-05
dai62779	sna59903	142	5.60366242748e-05
ele17451	sna59903	215	8.48441846415e-05
sna59903	sna72163	138	5.44581278164e-05
dai88807	sna59903	106	4.18301561488e-05
ele17451	sna62128	102	4.02516596904e-05
ele12792	sna69641	120	4.73548937534e-05
ele17451	sna72163	117	4.61710214095e-05
sna59903	sna72163	172	6.78753477132e-05
dai88807	sna72163	208	8.20818158392e-05
sna55762	sna80324	112	4.41979008365e-05
fro80039	sna80324	112	4.41979008365e-05
dai62779	sna80324	261	0.000102996893914
ele17451	sna80324	409	0.000161401262876
dai75645	sna80324	589	0.000232433603506
gro71621	sna80324	179	7.06377165155e-05
fro61354	sna80324	154	6.07721136502e-05
gro30386	sna80324	161	6.35344824524e-05
sna80324	sna96271	156	6.15613618794e-05
ele74009	sna80324	113	4.45925249511e-05
dai55148	sna80324	117	4.61710214095e-05
fro40251	sna80324	449	0.000177186227461
gro85051	sna80324	168	6.62968512547e-05
ele12792	sna80324	158	6.23506101086e-05
fro92469	sna80324	157	6.1955985994e-05
gro35122	sna80324	115	4.53817731803e-05
dai83733	sna80324	126	4.9722638441e-05
ele20847	sna80324	227	8.95796740168e-05
fro16142	sna80324	119	4.69602696388e-05
sna45677	sna80324	151	5.95882413063e-05
ele26917	sna80324	151	5.95882413063e-05
gro94758	sna80324	149	5.87989930771e-05
gro30386	sna88283	102	4.02516596904e-05
dai85309	sna90094	104	4.10409079196e-05
dai62779	sna90094	163	6.43237306817e-05
dai75645	sna90094	144	5.68258725041e-05
gro99222	sna90258	119	4.69602696388e-05
dai62779	sna93860	166	6.55076030255e-05
ele17451	sna93860	113	4.45925249511e-05
dai75645	sna93860	124	4.89333902118e-05
fro40251	sna93860	182	7.18215888593e-05
sna72163	sna93860	102	4.02516596904e-05
sna80324	sna93860	108	4.2619404378e-05
ele32164	sna93860	121	4.7749517868e-05
ele74009	sna93860	101	3.98570355758e-05
dai62779	sna95666	188	7.4189333547e-05
fro78087	sna95666	100	3.94624114611e-05
dai62779	sna96271	112	4.41979008365e-05
ele26917	sna96271	125	4.93280143264e-05
dai85309	sna99873	105	4.14355320342e-05
dai62779	sna99873	178	7.02430924008e-05
ele17451	sna99873	152	5.99828654209e-05
dai75645	sna99873	115	4.53817731803e-05
fro64631	sna99873	122	4.81441419826e-05
fro92261	sna99873	115	4.53817731803e-05
fro31317	sna99873	197	7.77409505785e-05
ele74482	sna99873	330	0.000130225957822
fro85978	sna99873	137	5.40635037018e-05
sna40784	sna99873	101	3.98570355758e-05
ele66810	sna99873	146	5.76151207333e-05
ele53126	sna99873	138	5.44581278164e-05
sna45677	sna99873	143	5.64312483894e-05
ele26917	sna99873	132	5.20903831287e-05
